    6.040039E-03   -4.091689E-03    1.360000E+01
    5.869981E-03   -4.251456E-03    1.364000E+01
    5.693932E-03   -4.401224E-03    1.368000E+01
    5.512293E-03   -4.540956E-03    1.372000E+01
    5.325468E-03   -4.670628E-03    1.376000E+01
    5.133859E-03   -4.790233E-03    1.380000E+01
    4.937868E-03   -4.899782E-03    1.384000E+01
    4.737896E-03   -4.999300E-03    1.388000E+01
    4.534343E-03   -5.088829E-03    1.392000E+01
    4.327606E-03   -5.168425E-03    1.396000E+01
    4.118079E-03   -5.238161E-03    1.400000E+01
    3.906154E-03   -5.298120E-03    1.404000E+01
    3.692218E-03   -5.348404E-03    1.408000E+01
    3.476653E-03   -5.389124E-03    1.412000E+01
    3.259837E-03   -5.420407E-03    1.416000E+01
    3.042141E-03   -5.442392E-03    1.420000E+01
    2.823932E-03   -5.455230E-03    1.424000E+01
    2.605569E-03   -5.459082E-03    1.428000E+01
    2.387404E-03   -5.454123E-03    1.432000E+01
    2.169782E-03   -5.440537E-03    1.436000E+01
    1.953042E-03   -5.418518E-03    1.440000E+01
    1.737511E-03   -5.388269E-03    1.444000E+01
    1.523511E-03   -5.350004E-03    1.448000E+01
    1.311353E-03   -5.303944E-03    1.452000E+01
    1.101340E-03   -5.250319E-03    1.456000E+01
    8.937656E-04   -5.189367E-03    1.460000E+01
    6.889124E-04   -5.121330E-03    1.464000E+01
    4.870540E-04   -5.046460E-03    1.468000E+01
    2.884535E-04   -4.965013E-03    1.472000E+01
    9.336346E-05   -4.877251E-03    1.476000E+01
   -9.797415E-05   -4.783440E-03    1.480000E+01
   -2.853282E-04   -4.683852E-03    1.484000E+01
   -4.684787E-04   -4.578762E-03    1.488000E+01
   -6.472166E-04   -4.468448E-03    1.492000E+01
   -8.213443E-04   -4.353190E-03    1.496000E+01
   -9.906752E-04   -4.233273E-03    1.500000E+01
   -1.155034E-03   -4.108980E-03    1.504000E+01
   -1.314258E-03   -3.980599E-03    1.508000E+01
   -1.468195E-03   -3.848417E-03    1.512000E+01
   -1.616704E-03   -3.712721E-03    1.516000E+01
   -1.759656E-03   -3.573798E-03    1.520000E+01
   -1.896933E-03   -3.431936E-03    1.524000E+01
   -2.028430E-03   -3.287420E-03    1.528000E+01
   -2.154051E-03   -3.140535E-03    1.532000E+01
   -2.273714E-03   -2.991562E-03    1.536000E+01
   -2.387345E-03   -2.840782E-03    1.540000E+01
   -2.494884E-03   -2.688473E-03    1.544000E+01
   -2.596280E-03   -2.534908E-03    1.548000E+01
   -2.691495E-03   -2.380359E-03    1.552000E+01
   -2.780498E-03   -2.225092E-03    1.556000E+01
   -2.863273E-03   -2.069370E-03    1.560000E+01
   -2.939811E-03   -1.913452E-03    1.564000E+01
   -3.010115E-03   -1.757591E-03    1.568000E+01
   -3.074196E-03   -1.602035E-03    1.572000E+01
   -3.132077E-03   -1.447026E-03    1.576000E+01
   -3.183790E-03   -1.292803E-03    1.580000E+01
   -3.229373E-03   -1.139595E-03    1.584000E+01
   -3.268878E-03   -9.876288E-04    1.588000E+01
   -3.302363E-03   -8.371213E-04    1.592000E+01
   -3.329895E-03   -6.882846E-04    1.596000E+01
   -3.351548E-03   -5.413233E-04    1.600000E+01
   -3.367405E-03   -3.964352E-04    1.604000E+01
   -3.377557E-03   -2.538105E-04    1.608000E+01
   -3.382103E-03   -1.136323E-04    1.612000E+01
   -3.381146E-03    2.392421E-05    1.616000E+01
   -3.374798E-03    1.586913E-04    1.620000E+01
   -3.363178E-03    2.905091E-04    1.624000E+01
   -3.346409E-03    4.192258E-04    1.628000E+01
   -3.324621E-03    5.446974E-04    1.632000E+01
   -3.297949E-03    6.667881E-04    1.636000E+01
   -3.266535E-03    7.853700E-04    1.640000E+01
   -3.230522E-03    9.003238E-04    1.644000E+01
   -3.190060E-03    1.011538E-03    1.648000E+01
   -3.145304E-03    1.118909E-03    1.652000E+01
